Date,Open,High,Low,Close,null
20020103,1154.66992,1165.27002,1154.00977,1165.26978,0
20020104,1165.27002,1176.55005,1163.41992,1172.50977,0
20020107,1172.51001,1176.96997,1163.5498,1164.88989,0
20020108,1164.88989,1167.6001,1157.45996,1160.70996,0
20020109,1160.70996,1174.26001,1151.88989,1155.13989,0
20020110,1155.13989,1159.92993,1150.84985,1156.5498,0
20020111,1156.55005,1159.40991,1145.44995,1145.59985,0
20020114,1145.6001,1145.6001,1138.1499,1138.40991,0
20020115,1138.40991,1148.81006,1136.87988,1146.18994,0
20020116,1146.18994,1146.18994,1127.48999,1127.56982,0
20020117,1127.57007,1139.27002,1127.56982,1138.87988,0
20020118,1138.87988,1138.87988,1124.44995,1127.57983,0
20020122,1127.58008,1135.26001,1117.93994,1119.30981,0
20020123,1119.31006,1131.93994,1117.42993,1128.17993,0
20020124,1128.17993,1139.5,1128.17993,1132.1499,0
20020125,1132.1499,1138.31006,1127.81982,1133.27979,0
20020128,1133.28003,1138.62988,1126.65991,1133.05981,0
20020129,1133.06006,1137.46997,1098.73999,1100.63989,0
20020130,1100.63989,1113.79004,1081.65991,1113.56982,0
20020131,1113.57007,1130.20996,1113.2998,1130.19995,0
20020201,1130.19995,1130.19995,1118.50977,1122.19995,0
20020204,1122.19995,1122.19995,1092.25,1094.43994,0
20020205,1094.43994,1100.95996,1082.57983,1090.01978,0
20020206,1090.02002,1093.58008,1077.77979,1083.50977,0
20020207,1083.51001,1094.03003,1078.43994,1080.16992,0
20020208,1080.16992,1096.30005,1079.90991,1096.21997,0
20020211,1096.21997,1112.01001,1094.67993,1111.93994,0
20020212,1111.93994,1112.67993,1102.97998,1107.5,0
20020213,1107.5,1120.56006,1107.5,1118.50977,0
20020214,1118.51001,1124.71997,1112.2998,1116.47998,0
20020215,1116.47998,1117.09009,1103.22998,1104.17993,0
20020219,1104.17993,1104.17993,1082.23999,1083.33984,0
20020220,1083.34009,1098.32007,1074.35986,1097.97998,0
20020221,1097.97998,1101.5,1080.23999,1080.94995,0
20020222,1080.94995,1093.92993,1074.38989,1089.83984,0
20020225,1089.84009,1112.70996,1089.83984,1109.42993,0
20020226,1109.42993,1115.05005,1101.71997,1109.37988,0
20020227,1109.37988,1123.06006,1102.25977,1109.88989,0
20020228,1109.88989,1121.57007,1106.72998,1106.72998,0
20020301,1106.72998,1131.79004,1106.72998,1131.77979,0
20020304,1131.78003,1153.84009,1130.92993,1153.83984,0
20020305,1153.84009,1157.73999,1144.77979,1146.13989,0
20020306,1146.13989,1165.29004,1145.10986,1162.76978,0
20020307,1162.77002,1167.93994,1150.68994,1157.53979,0
20020308,1157.54004,1172.76001,1157.53979,1164.30981,0
20020311,1164.31006,1173.03003,1159.57983,1168.25977,0
20020312,1168.26001,1168.26001,1154.33984,1165.57983,0
20020313,1165.58008,1165.58008,1151.00977,1154.08984,0
20020314,1154.09009,1157.76001,1151.13989,1153.03979,0
20020315,1153.04004,1166.44995,1153.03979,1166.15991,0
20020318,1166.15991,1172.75,1159.17993,1165.5498,0
20020319,1165.55005,1173.88989,1165.5498,1170.28979,0
20020320,1170.29004,1170.29004,1151.66992,1151.84985,0
20020321,1151.8501,1155.12012,1139.57983,1153.58984,0
20020322,1153.59009,1156.47998,1144.81982,1148.69995,0
20020325,1148.69995,1150.88989,1131.86987,1131.86987,0
20020326,1131.87012,1146.97998,1131.42993,1138.48999,0
20020327,1138.48999,1146.8501,1135.53979,1144.57983,0
20020328,1144.58008,1154.3999,1144.57983,1147.38989,0
20020401,1147.38989,1147.75,1133.02979,1146.53979,0
20020402,1146.54004,1146.54004,1135.71997,1136.75977,0
20020403,1136.76001,1138.75,1119.70996,1125.3999,0
20020404,1125.3999,1130.40991,1120.16992,1126.33984,0
20020405,1126.34009,1133.01001,1119.62988,1122.72998,0
20020408,1122.72998,1125.40991,1111.79004,1125.28979,0
20020409,1125.29004,1128.28979,1116.72998,1117.80005,0
20020410,1117.80005,1131.75977,1117.7998,1130.46997,0
20020411,1130.46997,1130.46997,1102.41992,1103.68994,0
20020412,1103.68994,1112.77002,1102.73999,1111.00977,0
20020415,1111.01001,1114.85986,1099.40991,1102.5498,0
20020416,1102.55005,1129.3999,1102.5498,1128.36987,0
20020417,1128.37012,1133,1123.36987,1126.06982,0
20020418,1126.07007,1130.53003,1109.46997,1124.46997,0
20020419,1124.46997,1128.82007,1122.71997,1125.16992,0
20020422,1125.16992,1125.16992,1105.75,1107.82983,0
20020423,1107.83008,1111.12012,1099.08984,1100.95996,0
20020424,1100.95996,1108.44995,1092.5498,1093.13989,0
20020425,1093.13989,1094.19995,1084.87988,1091.47998,0
20020426,1091.47998,1096.62988,1076.31982,1076.31982,0
20020429,1076.32007,1078.95996,1063.59985,1065.44995,0
20020430,1065.44995,1082.54004,1063.55981,1076.91992,0
20020501,1076.91992,1088.1499,1065.36987,1086.45996,0
20020502,1086.45996,1091.19995,1079.52979,1084.55981,0
20020503,1084.56006,1084.56006,1068.91992,1073.42993,0
20020506,1073.42993,1075.93994,1052.6499,1052.66992,0
20020507,1052.66992,1058.61011,1049.05981,1049.48999,0
20020508,1049.48999,1088.8501,1049.48999,1088.84985,0
20020509,1088.8501,1088.8501,1072.28979,1073.00977,0
20020510,1073.01001,1075.41992,1054.0498,1054.98999,0
20020513,1054.98999,1074.8501,1053.97998,1074.55981,0
20020514,1074.56006,1097.72998,1074.55981,1097.27979,0
20020515,1097.28003,1104.22998,1089.01978,1091.06982,0
20020516,1091.07007,1099.16992,1089.25977,1098.22998,0
20020517,1098.22998,1106.59009,1096.76978,1106.58984,0
20020520,1106.59009,1106.59009,1090.55981,1091.87988,0
20020521,1091.87988,1099.37988,1079.10986,1079.87988,0
20020522,1079.87988,1086.02002,1075.59985,1086.01978,0
20020523,1086.02002,1097.1001,1080.66992,1097.07983,0
20020524,1097.08008,1097.08008,1082.19995,1083.81982,0
20020528,1083.82007,1085.83008,1070.34985,1074.5498,0
20020529,1074.55005,1074.78003,1067.65991,1067.65991,0
20020530,1067.65991,1069.36011,1054.48999,1064.65991,0
20020531,1064.65991,1079.83008,1064.65991,1067.13989,0
20020603,1067.13989,1070.65991,1039.90991,1040.67993,0
20020604,1040.67993,1046.01001,1030.63989,1040.68994,0
20020605,1040.68994,1050.05005,1038.91992,1049.8999,0
20020606,1049.8999,1049.8999,1026.90991,1029.1499,0
20020607,1029.1499,1033.02002,1012.44995,1027.52979,0
20020610,1027.53003,1038.08008,1025.56982,1030.73999,0
20020611,1030.73999,1038.94995,1013.00977,1013.59985,0
20020612,1013.6001,1021.86011,1002.60986,1020.25977,0
20020613,1020.26001,1023.37012,1008.08984,1009.55981,0
20020614,1009.56006,1009.56006,981.71997,1007.26978,0
20020617,1007.27002,1036.16992,1007.26978,1036.16992,0
20020618,1036.16992,1040.78003,1031.03979,1037.13989,0
20020619,1037.13989,1037.51001,1017.92993,1019.98999,0
20020620,1019.98999,1023.17993,1004.68994,1006.28979,0
20020621,1006.29004,1006.29004,985.65991,989.13989,0
20020624,989.13989,1001.94995,970.8999,992.71997,0
20020625,992.71997,1005.8999,974.08984,976.13989,0
20020626,976.13989,977.29004,953.07983,973.52979,0
20020627,973.53003,990.6499,963.92993,990.63989,0
20020628,990.63989,1001.78003,988.56982,989.81982,0
20020701,989.82007,994.3501,967.51978,968.6499,0
20020702,968.6499,968.6499,945.6499,948.08984,0
20020703,948.09009,954.19995,934.87988,953.98999,0
20020705,953.98999,989.07007,953.98999,989.02979,0
20020708,989.03003,993.59009,973.03979,976.97998,0
20020709,976.97998,979.68994,951.77979,952.82983,0
20020710,952.83008,956.04004,920.30981,920.46997,0
20020711,920.46997,928.98999,901.00977,927.36987,0
20020712,927.37012,934.07007,913.70996,921.38989,0
20020715,921.38989,921.38989,876.56982,917.92993,0
20020716,917.92993,918.68994,897.27979,901.0498,0
20020717,901.05005,926.55005,895.38989,906.03979,0
20020718,906.04004,907.65991,880.70996,881.55981,0
20020719,881.56006,881.56006,842.13989,847.75977,0
20020722,847.76001,853.8999,813.53979,819.84985,0
20020723,819.8501,827.62988,796.23999,797.69995,0
20020724,797.70996,844.19995,775.95996,843.41992,0
20020725,843.41992,853.71997,816.15991,838.67993,0
20020726,838.67993,852.84009,836.21997,852.83984,0
20020729,852.84009,898.95996,852.83984,898.95996,0
20020730,898.95996,909.68994,884.92993,902.77979,0
20020731,902.78003,911.62988,889.86987,911.61987,0
20020801,911.62012,911.62012,882.55981,884.65991,0
20020802,884.65991,884.69995,853.98999,864.23999,0
20020805,864.23999,864.23999,833.43994,834.59985,0
20020806,834.6001,874.17993,834.59985,859.56982,0
20020807,859.57007,878.48999,854.22998,876.76978,0
20020808,876.77002,905.86011,875.15991,905.45996,0
20020809,905.45996,913.88989,890.83984,908.63989,0
20020812,908.63989,908.63989,892.48999,903.7998,0
20020813,903.80005,911.75,883.67993,884.20996,0
20020814,884.20996,920.12988,876.19995,919.61987,0
20020815,919.62012,932.42993,918.22998,930.25,0
20020816,930.25,935.37012,916.55981,928.76978,0
20020819,928.77002,951.12988,927.2998,950.71997,0
20020820,950.69995,950.69995,931.87988,937.42993,0
20020821,937.42993,951.43994,931.33984,949.35986,0
20020822,949.36011,964.84009,946.86987,962.69995,0
20020823,962.69995,962.69995,937.16992,940.85986,0
20020826,940.86011,950.63989,930.5,947.94995,0
20020827,947.94995,955.45996,930.32983,934.81982,0
20020828,934.82007,934.82007,913.38989,917.86987,0
20020829,917.87012,924.61011,903.2998,917.7998,0
20020830,917.80005,928.07007,910.16992,916.06982,0
20020903,916.07007,916.07007,877.53979,878.01978,0
20020904,878.02002,896.1001,875.85986,893.3999,0
20020905,893.3999,893.3999,870.5498,879.1499,0
20020906,879.1499,899.01001,879.1499,893.91992,0
20020909,893.91992,907.18994,883.11987,902.95996,0
20020910,902.95996,909.8999,900.51978,909.57983,0
20020911,910.62988,923.97998,908.5,909.44995,0
20020912,909.44995,909.44995,884.8999,886.90991,0
20020913,886.90991,892.75,877.0498,889.81006,0
20020916,889.81006,891.6499,879.16992,891.09985,0
20020917,891.1001,902.62988,872.3999,873.51978,0
20020918,873.52002,878.30005,857.3999,869.45996,0
20020919,869.45996,869.45996,843.10986,843.31982,0
20020920,843.32007,849.3501,839.21997,845.38989,0
20020923,845.38989,845.38989,825.80981,833.69995,0
20020924,833.69995,833.69995,817.6499,819.28979,0
20020925,819.27002,843.91992,818.51978,839.65991,0
20020926,839.65991,856.59009,839.65991,854.94995,0
20020927,854.94995,854.94995,826.90991,827.36987,0
20020930,827.37012,827.37012,800.25977,815.27979,0
20021001,815.28003,847.92993,812.82983,847.90991,0
20021002,843.77002,851.92993,826.5,827.90991,0
20021003,827.90991,839.76001,817.45996,818.94995,0
20021004,818.94995,825.86011,794.16992,800.57983,0
20021007,800.58008,808.17993,783.05981,785.27979,0
20021008,785.28003,808.79004,779.5498,798.5498,0
20021009,798.55005,798.55005,775.85986,776.75977,0
20021010,776.76001,806.47998,768.66992,803.91992,0
20021011,803.91992,843.1001,803.91992,835.31982,0
20021014,835.32007,844.43994,828.47998,841.43994,0
20021015,841.43994,881.27002,841.43994,881.26978,0
20021016,881.27002,881.27002,856.27979,860.01978,0
20021017,860.21997,885.30005,860.21997,879.19995,0
20021018,879.19995,886.46997,866.65991,884.38989,0
20021021,884.38989,900.66992,873.15991,899.71997,0
20021022,899.71997,899.71997,882.47998,890.15991,0
20021023,890.15991,896.13989,873.88989,896.13989,0
20021024,896.13989,902.87988,879.02979,882.5,0
20021025,882.5,897.6499,877.17993,897.6499,0
20021028,897.6499,907.51001,886.15991,890.22998,0
20021029,890.22998,890.59009,867.95996,882.1499,0
20021030,882.1499,895.09009,879.26978,890.70996,0
20021031,890.70996,898.58008,879.75,885.76978,0
20021101,885.76001,903.26001,877.81982,900.95996,0
20021104,900.95996,924.55005,900.95996,908.34985,0
20021105,908.3501,915.82007,905.02979,915.38989,0
20021106,915.38989,925.66992,905.48999,923.75977,0
20021107,923.76001,923.76001,898.71997,902.6499,0
20021108,902.6499,910.1001,891.65991,894.73999,0
20021111,894.73999,894.73999,874.65991,876.18994,0
20021112,876.18994,894.23999,876.18994,882.94995,0
20021113,882.94995,892.32007,872.15991,882.52979,0
20021114,882.53003,904.27002,882.52979,904.26978,0
20021115,904.27002,910.17993,895.3999,909.82983,0
20021118,909.83008,915.90991,899.47998,900.36011,0
20021119,900.36011,905.36011,893.09985,896.73999,0
20021120,896.73999,914.98999,894.94995,914.1499,0
20021121,914.1499,935.12988,914.1499,933.75977,0
20021122,933.76001,937.27002,928.41992,930.5498,0
20021125,930.55005,937.07007,923.42993,932.87988,0
20021126,932.87012,932.87012,912.10986,913.30981,0
20021127,913.31006,940.41992,913.30981,938.86987,0
20021129,938.87012,941.81982,935.57983,936.31006,0
20021202,936.31006,954.32007,927.72998,934.52979,0
20021203,934.53003,934.53003,918.77979,920.75,0
20021204,920.75,925.28003,909.70996,917.56982,0
20021205,917.58008,921.54004,905.92993,906.5498,0
20021206,906.55005,915.19995,895.96997,912.22998,0
20021209,912.22998,912.22998,892,892,0
20021210,892,904.93994,892,904.44995,0
20021211,904.44995,909.88989,896.71997,904.95996,0
20021212,904.95996,908.32007,896.98999,901.58984,0
20021213,901.58008,901.58008,888.83984,889.47998,0
20021216,889.47998,910.42993,889.47998,910.3999,0
20021217,910.3999,911.06006,901.75977,902.98999,0
20021218,902.98999,902.98999,887.96997,891.11987,0
20021219,890.02002,899.12012,880.35986,884.25,0
20021220,884.25977,897.75,884.25977,895.75,0
20021223,895.73999,902.41992,892.26978,897.37988,0
20021224,897.37988,897.37988,892.29004,892.46997,0
20021226,892.46997,903.77002,887.50977,889.65991,0
20021227,889.65991,890.41992,873.66992,875.3999,0
20021230,875.3999,882.03003,870.28979,879.38989,0
20021231,879.38989,881.83008,869.42993,879.81982,0
20030102,879.82007,909.03003,879.81982,909.02979,0
20030103,909.03003,910.98999,903.22998,908.58984,0
20030106,908.59009,931.69995,908.58984,929.00977,0
20030107,929.01001,930.6499,919.97998,922.92993,0
20030108,922.92993,922.92993,908.34985,909.92993,0
20030109,909.92993,928.28003,909.92993,927.57983,0
20030110,927.58008,932.76001,917.75,927.56982,0
20030113,927.57007,935.06006,922.03979,926.25977,0
20030114,926.26001,931.65991,921.88989,931.65991,0
20030115,931.65991,932.57007,916.80981,918.21997,0
20030116,918.21997,925.96997,911.98999,914.59985,0
20030117,914.6001,914.6001,899.06982,901.77979,0
20030121,901.78003,906.01001,887.61987,887.61987,0
20030122,887.62012,889.46997,877.6499,878.35986,0
20030123,878.36011,890.13989,876.95996,887.33984,0
20030124,887.34009,887.34009,859.81982,861.3999,0
20030127,861.3999,863.91992,844.30981,847.47998,0
20030128,847.47998,860.52002,847.47998,858.53979,0
20030129,858.54004,868.56006,846.03979,864.35986,0
20030130,864.36011,865.19995,843.92993,844.60986,0
20030131,844.61011,859.29004,840.27979,855.69995,0
20030203,855.69995,864.66992,855.69995,860.31982,0
20030204,860.32007,860.32007,840.33984,848.19995,0
20030205,848.19995,861.42993,842.19995,843.58984,0
20030206,843.59009,844.26001,833.50977,838.1499,0
20030207,838.1499,845.58008,826.69995,829.68994,0
20030210,829.68994,837.02002,823.57983,835.96997,0
20030211,835.96997,843,825.09985,829.19995,0
20030212,829.19995,832.04004,818.5,818.67993,0
20030213,818.67993,820.84009,806.31982,817.36987,0
20030214,817.37012,834.88989,815.0498,834.88989,0
20030218,834.88989,852.91992,834.88989,851.16992,0
20030219,851.16992,851.16992,839.02979,845.12988,0
20030220,845.12988,849.17993,836.58984,837.09985,0
20030221,837.1001,852.1001,831.86987,848.16992,0
20030224,848.16992,848.16992,832.17993,832.57983,0
20030225,832.58008,839.57007,818.51978,838.56982,0
20030226,838.57007,839.97998,826.76978,827.55981,0
20030227,827.55005,842.07007,827.5498,837.27979,0
20030228,837.28003,846.98999,837.27979,841.1499,0
20030303,841.1499,852.25,832.73999,834.80981,0
20030304,834.81006,835.25,821.96997,821.98999,0
20030305,821.98999,829.87012,819.15991,829.84985,0
20030306,829.8501,829.8501,819.95996,822.09985,0
20030307,822.1001,829.41992,811.34985,828.88989,0
20030310,828.88989,828.88989,806.61987,807.47998,0
20030311,807.47998,813.8501,800.32983,800.72998,0
20030312,800.72998,804.18994,788.93994,804.18994,0
20030313,804.18994,832.02002,804.18994,831.8999,0
20030314,831.88989,841.33008,828.34985,833.26978,0
20030317,833.27002,862.79004,827.1499,862.78979,0
20030318,862.79004,866.8999,857.63989,866.44995,0
20030319,866.44995,874.95996,861.23999,874.01978,0
20030320,874.02002,879.62012,859.06982,875.66992,0
20030321,875.84009,895.88989,875.83984,895.78979,0
20030324,895.79004,895.79004,862.16992,864.22998,0
20030325,864.22998,879.82007,862.55981,874.73999,0
20030326,874.73999,875.81006,866.62988,869.94995,0
20030327,869.94995,874.1499,858.05981,868.51978,0
20030328,861.92993,869.84009,860.8501,863.5,0
20030331,863.5,863.5,843.70996,848.17993,0
20030401,848.17993,861.26001,847.94995,858.47998,0
20030402,858.47998,884.57007,858.47998,880.8999,0
20030403,880.8999,885.77002,876.20996,876.44995,0
20030404,876.44995,882.52002,874.31982,878.84985,0
20030407,878.8501,904.76001,878.84985,879.92993,0
20030408,879.92993,882.75,874.87988,878.28979,0
20030409,878.29004,887.1001,865.76978,865.98999,0
20030410,865.98999,871.67993,862.75977,871.57983,0
20030411,871.58008,883.07007,866,868.2998,0
20030414,868.30005,885.26001,868.2998,885.22998,0
20030415,885.22998,891.22998,881.82983,890.80981,0
20030416,890.81006,896.72998,877.97998,879.90991,0
20030417,879.90991,893.81006,879.3999,893.57983,0
20030421,893.58008,897.86011,888.50977,892.00977,0
20030422,892.01001,911.69995,886.78979,911.36987,0
20030423,911.37012,919.69995,909.8999,919.01978,0
20030424,919.02002,919.02002,906.69995,911.42993,0
20030425,911.42993,911.42993,897.56982,898.80981,0
20030428,898.81006,918.01001,898.80981,914.83984,0
20030429,914.84009,924.23999,911.26978,917.83984,0
20030430,917.84009,922.09009,911.78979,916.91992,0
20030501,916.91992,919.67993,903.16992,916.2998,0
20030502,912.1499,930.53003,812.37988,930.08008,0
20030505,930.08008,933.88989,924.60986,926.5498,0
20030506,926.55005,939.48999,926.37988,934.38989,0
20030507,930.52979,937.13989,926.42993,929.61987,0
20030508,922.17993,929.62012,919.72998,920.26978,0
20030509,925.50977,933.72998,920.26978,933.40991,0
20030512,931.80981,946.68994,929.3999,945.10986,0
20030513,941.47998,947.51001,938.98999,942.2998,0
20030514,946.60986,947.02002,935.32983,939.27979,0
20030515,944.20996,948.20996,938.94995,946.66992,0
20030516,943.61987,948.65991,938.63989,944.2998,0
20030519,937.46997,944.30005,920.22998,920.76978,0
20030520,923.57983,925.30005,912.05981,919.72998,0
20030521,916.96997,923.80005,914.97998,923.41992,0
20030522,924.11987,935.27002,922.56982,931.86987,0
20030523,930.38989,935.13989,927.44995,933.21997,0
20030527,928.81982,952.73999,927.59985,951.47998,0
20030528,952.71997,959.34009,950.20996,953.21997,0
20030529,954.18994,962.11011,946.35986,949.63989,0
20030530,953.70996,965.11011,949.63989,963.58984,0
20030602,971.12988,979.09009,963.58984,967,0
20030603,966.7998,972.95996,964.58984,971.55981,0
20030604,971.6499,987.72998,970.85986,986.23999,0
20030605,979.82983,990.13989,978.16992,990.13989,0
20030606,1000.16992,1007.62988,986.09985,987.75977,0
20030609,982.40991,987.76001,972.73999,975.92993,0
20030610,980.17993,984.84009,975.92993,984.83984,0
20030611,984.48999,997.47998,981.84985,997.47998,0
20030612,1001.58984,1002.71997,991.25,998.50977,0
20030613,999.35986,1000.83008,984.30981,988.60986,0
20030616,993.68994,1010.86011,988.60986,1010.73999,0
20030617,1014.95996,1015.26001,1007.20996,1011.65991,0
20030618,1008.09985,1015.06006,1004.60986,1010.08984,0
